id,profit0,online0
2137,,
2138,1269,0
2139,-99,1
2140,113,0
2141,-44,0
2142,-34,0
2143,-4,1
2144,-3,0
2145,5,0
2146,166,0
2147,90,0
2148,1175,0
2149,-31,0
2150,28,1
2151,,
2152,33,0
2153,59,0
2154,,
2155,-43,1
2156,325,0
2157,339,0
2158,206,0
2159,,
2160,681,0
2161,-97,0
2162,251,0
2163,-18,0
2164,299,1
2165,163,0
2166,-88,1
2167,18,0
2168,-128,1
2169,-125,0
2170,77,0
2171,208,0
2172,,
2173,326,0
2174,185,0
2175,778,0
2176,0,0
2177,,
2178,,
2179,-5,0
2180,-119,0
2181,-47,1
2182,380,0
2183,,
2184,-90,0
2185,181,0
2186,-5,0
2187,23,0
2188,580,1
2189,389,0
2190,,
2191,13,0
2192,-2,0
2193,56,0
2194,,
2195,,
2196,-44,1
2197,7,1
2198,50,1
2199,265,0
2200,17,0
2201,134,0
2202,104,0
2203,48,0
2204,-103,0
2205,,
2206,-169,1
2207,-46,0
2208,1191,0
2209,36,0
2210,,
2211,-82,0
2212,-53,0
2213,,
2214,-120,0
2215,-11,0
2216,-24,1
2217,,
2218,,
2219,184,1
2220,,
2221,23,0
2222,314,1
2223,-25,0
2224,275,0
2225,,
2226,-7,0
2227,1416,0
2228,,
2229,,
2230,12,0
2231,145,0
2232,16,0
2233,-98,0
2234,140,0
2235,748,1
2236,-52,0
2237,821,0
2238,-1,0
2239,-11,0
2240,,
2241,,
2242,321,0
2243,6,0
2244,178,0
2245,-73,0
2246,965,0
2247,-11,0
2248,393,1
2249,462,0
2250,-120,0
2251,-27,0
2252,-17,0
2253,-121,0
2254,522,0
2255,-42,0
2256,-27,1
2257,-199,0
2258,109,0
2259,,
2260,333,1
2261,232,1
2262,342,0
2263,-15,0
2264,510,0
2265,-16,0
2266,989,0
2267,-15,0
2268,-27,0
2269,-105,0
2270,-117,1
2271,72,0
2272,-57,1
2273,16,1
2274,77,1
2275,-44,0
2276,,
2277,145,0
2278,-38,0
2279,,
2280,,
2281,145,0
2282,,
2283,192,0
2284,107,1
2285,,
2286,-34,0
2287,-54,0
2288,26,0
2289,289,0
2290,-217,1
2291,43,1
2292,597,0
2293,,
2294,-78,0
2295,22,0
2296,-71,0
2297,73,1
2298,5,1
2299,968,0
2300,238,0
2301,2,0
2302,200,0
2303,221,1
2304,-17,0
2305,22,0
2306,-33,0
2307,,
2308,154,0
2309,,1
2310,-31,0
2311,-135,0
2312,-70,0
2313,607,0
2314,-104,1
2315,-60,1
2316,-68,1
2317,63,0
2318,39,0
2319,366,0
2320,259,0
2321,75,0
2322,13,0
2323,287,0
2324,-72,0
2325,,
2326,-16,0
2327,-5,1
2328,-94,0
2329,,
2330,-332,0
2331,172,0
2332,232,1
2333,,
2334,219,1
2335,17,0
2336,-16,0
2337,-17,0
2338,-149,0
2339,-16,0
2340,142,0
2341,0,0
2342,109,0
2343,-204,1
2344,609,0
2345,-26,0
2346,103,0
2347,-17,0
2348,331,0
2349,,
2350,848,0
2351,211,0
2352,22,0
2353,140,0
2354,8,0
2355,1339,0
2356,258,1
2357,275,0
2358,144,1
2359,-123,0
2360,143,0
2361,,
2362,12,0
2363,14799,0
2364,364,0
2365,524,0
2366,-28,0
2367,112,0
2368,-177,0
2369,17,0
2370,-55,0
2371,198,0
2372,,
2373,-17,0
2374,,
2375,-13,0
2376,16,0
2377,75,0
2378,537,0
2379,22,1
2380,172,1
2381,-92,0
2382,633,1
2383,79,0
2384,-76,1
2385,0,0
2386,-60,1
2387,-14,0
2388,202,0
2389,6,0
2390,41,1
2391,-65,1
2392,41,0
2393,-57,0
2394,94,0
2395,,
2396,84,0
2397,-199,1
2398,,
2399,62,1
2400,23,0
2401,-43,1
2402,26,0
2403,298,0
2404,-214,0
2405,,
2406,462,0
2407,63,0
2408,-29,0
2409,-200,0
2410,-60,0
2411,305,0
2412,25,1
2413,,
2414,416,0
2415,115,0
2416,218,1
2417,418,0
2418,617,1
2419,-36,0
2420,-28,0
2421,190,1
2422,-207,0
2423,79,0
2424,,
2425,-66,1
2426,5,0
2427,-39,0
2428,713,0
2429,341,0
2430,,
2431,109,0
2432,-146,0
2433,-30,0
2434,123,0
2435,663,1
2436,643,1
2437,-32,0
2438,240,0
2439,267,0
2440,-63,0
2441,46,1
2442,365,1
2443,15,0
2444,-76,0
2445,-12,0
2446,,
2447,67,0
2448,-118,0
2449,,
2450,,
2451,-181,0
2452,15,0
2453,631,0
2454,-98,0
2455,-25,0
2456,638,1
2457,46,0
2458,332,0
2459,102,0
2460,-4,0
2461,80,1
2462,,
2463,170,1
2464,211,0
2465,-58,0
2466,109,0
2467,312,0
2468,33,1
2469,183,0
2470,,
2471,23,0
2472,76,0
2473,-28,0
2474,392,0
2475,-32,0
2476,132,0
2477,,
2478,292,0
2479,0,0
2480,-10,1
2481,100,0
2482,34,0
2483,832,1
2484,-53,0
2485,65,0
2486,22,0
2487,-9,0
2488,-28,0
2489,927,0
2490,288,0
2491,846,1
2492,-21,0
2493,7,0
2494,-92,0
2495,54,0
2496,-19,1
2497,,
2498,,
2499,-34,0
2500,439,1
2501,6,1
2502,457,0
2503,226,0
2504,59,0
2505,-233,0
2506,,
2507,39,0
2508,,
2509,,
2510,112,0
2511,-21,0
2512,230,0
2513,,
2514,,
2515,29,0
2516,226,0
2517,134,0
2518,-63,0
2519,-30,0
2520,,
2521,23,0
2522,-43,0
2523,72,0
2524,25,0
2525,-57,0
2526,85,1
2527,128,0
2528,,
2529,,
2530,,
2531,-70,0
2532,17,0
2533,3,0
2534,-77,0
2535,22,0
2536,926,0
2537,978,0
2538,11,1
2539,-165,0
2540,-17,1
2541,120,0
2542,-66,0
2543,244,1
2544,,
2545,-154,0
2546,12,0
2547,849,0
2548,110,0
2549,139,0
2550,52,1
2551,228,0
2552,-24,0
2553,-84,0
2554,-38,0
2555,656,0
2556,-107,0
2557,604,0
2558,66,1
2559,331,1
2560,194,0
2561,,
2562,-19,0
2563,-58,0
2564,902,0
2565,-44,0
2566,117,0
2567,1,0
2568,-78,1
2569,273,0
2570,,
2571,417,0
2572,8,0
2573,-51,0
2574,56,0
2575,,
2576,-23,1
2577,-37,0
2578,-33,0
2579,228,0
2580,2,0
2581,519,0
2582,69,1
2583,113,0
2584,-49,1
2585,-110,0
2586,-23,0
2587,-30,1
2588,-74,0
2589,,
2590,-60,0
2591,-54,0
2592,1144,0
2593,821,0
2594,150,0
2595,78,1
2596,-22,0
2597,,
2598,13,0
2599,-20,0
2600,,
2601,1,0
2602,,
2603,-1,0
2604,-108,0
2605,265,1
2606,,
2607,-3,0
2608,-148,0
2609,,
2610,320,0
2611,10,0
2612,-29,0
2613,-122,0
2614,112,1
2615,-49,1
2616,353,0
2617,-197,0
2618,138,0
2619,-30,0
2620,334,0
2621,189,0
2622,219,1
2623,-29,0
2624,11,0
2625,,
2626,303,0
2627,210,1
2628,62,0
2629,-24,1
2630,759,1
2631,1141,0
2632,-17,0
2633,124,0
2634,305,1
2635,74,0
2636,,
2637,227,1
2638,-7,0
2639,138,0
2640,209,0
2641,-79,0
2642,21,0
2643,263,0
2644,,
2645,8,0
2646,-165,0
2647,2,0
2648,84,0
2649,-17,0
2650,,
2651,1,1
2652,,
2653,,
2654,-64,0
2655,-168,0
2656,4,1
2657,77,0
2658,,
2659,1199,0
2660,,
2661,56,0
2662,22,0
2663,-22,0
2664,-31,0
2665,60,0
2666,-2,0
2667,,
2668,537,1
2669,17,0
2670,63,0
2671,-127,1
2672,299,1
2673,-31,0
2674,-9,0
2675,35,0
2676,1,0
2677,-36,0
2678,120,0
2679,544,0
2680,59,0
2681,,
2682,,
2683,182,0
2684,74,1
2685,72,1
2686,135,0
2687,356,1
2688,59,0
2689,4,0
2690,-6,0
2691,1390,1
2692,0,0
2693,,
2694,-122,1
2695,215,0
2696,-136,0
2697,-27,0
2698,10,0
2699,43,1
2700,192,0
2701,,
2702,5,0
2703,-37,0
2704,459,0
2705,-62,0
2706,908,0
2707,144,0
2708,,
2709,-125,1
2710,-51,0
2711,346,0
2712,333,0
2713,-31,0
2714,,
2715,178,0
2716,-210,0
2717,-15,0
2718,258,0
2719,95,0
2720,15,0
2721,,
2722,-68,0
2723,114,0
2724,257,0
2725,98,0
2726,510,0
2727,806,0
2728,-10,0
2729,264,0
2730,-5,0
2731,,
2732,22,1
2733,-85,0
2734,,
2735,614,1
2736,462,0
2737,-22,0
2738,70,0
2739,,
2740,13,0
2741,-57,1
2742,100,1
2743,92,1
2744,2,0
2745,-22,0
2746,,
2747,-38,1
2748,965,0
2749,226,1
2750,,
2751,-61,1
2752,-81,1
2753,432,1
2754,-34,0
2755,244,1
2756,-4,0
2757,41,0
2758,-111,0
2759,13,0
2760,60,0
2761,,
2762,209,0
2763,223,1
2764,99,1
2765,156,0
2766,-74,0
2767,,
2768,280,0
2769,412,0
2770,,
2771,707,0
2772,-50,0
2773,373,0
2774,-22,0
2775,303,0
2776,,
2777,52,0
2778,-325,0
2779,413,0
2780,64,0
2781,72,0
2782,-33,0
2783,-130,0
2784,33,0
2785,50,1
2786,-20,0
2787,4,1
2788,,
2789,53,0
2790,40,1
2791,-96,0
2792,-177,1
2793,-154,0
2794,681,0
2795,30,0
2796,-46,1
2797,23,1
2798,,
2799,,
2800,-133,0
2801,25,0
2802,-163,1
2803,71,0
2804,-95,0
2805,,
2806,,
2807,9,0
2808,22,0
2809,-210,0
2810,-24,0
2811,,
2812,,
2813,13,1
2814,,
2815,97,0
2816,107,1
2817,-81,0
2818,,
2819,853,1
2820,10,0
2821,248,0
2822,15,0
2823,476,0
2824,11,0
2825,135,0
2826,-122,0
2827,,
2828,174,0
2829,-26,0
2830,-20,0
2831,-23,0
2832,,
2833,88,0
2834,-96,0
2835,-14,0
2836,390,0
2837,2815,1
2838,-66,0
2839,-1,1
2840,-181,0
2841,,
2842,78,1
2843,,
2844,-41,0
2845,-100,0
2846,-30,1
2847,-97,0
2848,552,0
2849,,
2850,,
2851,111,0
2852,,
2853,136,0
2854,41,1
2855,181,1
2856,12,1
2857,267,1
2858,-2,0
2859,,
2860,8,0
2861,14,0
2862,71,0
2863,1234,0
2864,,
2865,-154,0
2866,19,0
2867,-205,0
2868,,
2869,497,0
2870,-2,0
2871,-18,0
2872,242,1
2873,646,0
2874,,
2875,-23,0
2876,-22,0
2877,,
2878,-78,1
2879,128,0
2880,-12,0
2881,31,1
2882,-110,1
2883,16,0
2884,38,1
2885,204,0
2886,103,0
2887,186,0
2888,-29,0
2889,-100,0
2890,-3,0
2891,,
2892,9,0
2893,524,0
2894,-8,0
2895,39,0
2896,628,1
2897,-83,0
2898,-21,0
2899,11,0
2900,-37,0
2901,115,0
2902,44,0
2903,-38,1
2904,513,0
2905,33,0
2906,36,0
2907,86,0
2908,18,0
2909,-13,1
2910,,
2911,318,0
2912,464,1
2913,114,0
2914,-3,0
2915,-45,0
2916,-151,0
2917,-117,1
2918,363,1
2919,104,0
2920,400,1
2921,-22,0
2922,-154,1
2923,-48,0
2924,242,0
2925,,
2926,-110,0
2927,269,0
2928,-189,0
2929,505,0
2930,23,0
2931,241,0
2932,204,0
2933,30,0
2934,-68,0
2935,39,0
2936,,
2937,,
2938,,
2939,,
2940,239,0
2941,-55,0
2942,308,0
2943,-66,0
2944,-5,0
2945,,
2946,,
2947,-63,0
2948,176,1
2949,,
2950,12,1
2951,129,0
2952,-46,0
2953,-49,0
2954,54,0
2955,,
2956,48,0
2957,2390,0
2958,330,0
2959,-94,0
2960,,
2961,164,1
2962,11,0
2963,-53,0
2964,144,0
2965,-73,0
2966,216,1
2967,,
2968,,
2969,-26,1
2970,273,1
2971,20,0
2972,18,1
2973,148,0
2974,21,0
2975,,
2976,-40,0
2977,-16,0
2978,213,0
2979,93,1
2980,-1,0
2981,-80,0
2982,730,0
2983,10,1
2984,-26,0
2985,13,0
2986,-34,1
2987,-144,0
2988,,
2989,13,0
2990,-37,0
2991,8,0
2992,1058,0
2993,-4,0
2994,-9,1
2995,-38,0
2996,,
2997,-41,0
2998,-62,0
2999,,
3000,13,0
3001,-9,0
3002,-40,0
3003,85,0
3004,-32,0
3005,894,0
3006,,
3007,3,0
3008,-100,1
3009,151,1
3010,230,0
3011,14,0
3012,-12,0
3013,-23,0
3014,-64,0
3015,514,0
3016,408,1
3017,28,0
3018,256,1
3019,14,1
3020,,
3021,-17,0
3022,1196,0
3023,-6,0
3024,105,0
3025,306,0
3026,-90,0
3027,-45,0
3028,243,0
3029,162,0
3030,-147,0
3031,97,0
3032,,
3033,-43,0
3034,,
3035,186,0
3036,36,0
3037,-22,0
3038,-16,0
3039,,
3040,34,0
3041,-5,0
3042,1,0
3043,-153,0
3044,247,0
3045,42,0
3046,-9,0
3047,47,0
3048,96,0
3049,-35,0
3050,-44,1
3051,,
3052,59,0
3053,173,0
3054,56,0
3055,,
3056,522,0
3057,,
3058,-9,1
3059,374,0
3060,,
3061,,
3062,-31,1
3063,-43,0
3064,-47,1
3065,,
3066,-32,0
3067,459,0
3068,-98,1
3069,,
3070,-118,0
3071,245,1
3072,192,0
3073,480,0
3074,154,0
3075,-69,0
3076,797,0
3077,-20,0
3078,239,0
3079,,
3080,350,0
3081,-87,0
3082,,
3083,690,1
3084,294,1
3085,-91,0
3086,-9,0
3087,-128,0
3088,-258,0
3089,43,0
3090,242,0
3091,1679,0
3092,943,0
3093,,
3094,-273,1
3095,26,0
3096,264,0
3097,158,1
3098,,
3099,,
3100,29,0
3101,15,0
3102,378,0
3103,669,0
3104,,
3105,261,1
3106,,
3107,16,0
3108,,
3109,,
3110,,
3111,-4,1
3112,538,0
3113,68,0
3114,-140,0
3115,-7,0
3116,-114,1
3117,146,1
3118,180,0
3119,174,0
3120,73,0
3121,520,1
3122,-13,1
3123,-114,1
3124,250,0
3125,239,0
3126,,
3127,,
3128,205,0
3129,718,0
3130,-60,0
3131,-28,0
3132,,
3133,1108,0
3134,-8,0
3135,,
3136,924,0
3137,-53,0
3138,95,0
3139,-7,0
3140,,
3141,-53,1
3142,20,0
3143,-29,0
3144,12,0
3145,-178,0
3146,434,0
3147,-65,1
3148,-28,0
3149,308,1
3150,33,0
3151,427,0
3152,,
3153,-85,0
3154,,
3155,,
3156,105,1
3157,37,1
3158,-31,0
3159,,
3160,,
3161,,
3162,188,0
3163,-30,0
3164,3,0
3165,9,1
3166,,
3167,-27,1
3168,-133,0
3169,45,0
3170,,
3171,118,0
3172,241,1
3173,26,1
3174,-35,0
3175,-90,1
3176,,
3177,608,0
3178,46,1
3179,237,0
3180,-8,0
3181,-35,0
3182,,
3183,,
3184,36,0
3185,-25,1
3186,198,0
3187,-52,0
3188,1,0
3189,14,0
3190,-137,0
3191,559,0
3192,-43,0
3193,,
3194,344,1
3195,-20,0
3196,366,0
3197,211,0
3198,682,1
3199,708,1
3200,-65,0
3201,-27,0
3202,-28,0
3203,-11,0
3204,438,0
3205,,
3206,248,0
3207,,
3208,12,1
3209,,
3210,802,0
3211,805,1
3212,-1,0
3213,-3,0
3214,-2,0
3215,610,0
3216,90,0
3217,402,0
3218,,
3219,-41,0
3220,,
3221,,
3222,1036,0
3223,-72,0
3224,-70,0
3225,49,0
3226,-48,0
3227,11,0
3228,584,1
3229,1115,0
3230,80,0
3231,-37,0
3232,,
3233,-48,0
3234,-9,0
3235,,
3236,318,0
3237,,
3238,5,1
3239,-78,0
3240,-26,0
3241,40,1
3242,191,0
3243,-44,0
3244,1226,1
3245,,
3246,201,0
3247,-116,0
3248,579,1
3249,-168,0
3250,-117,0
3251,1020,0
3252,,
3253,-19,0
3254,231,0
3255,187,1
3256,401,0
3257,,
3258,-9,0
3259,,
3260,,
3261,,
3262,8,0
3263,39,0
3264,57,0
3265,20,0
3266,,
3267,296,0
3268,,
3269,24,1
3270,-28,0
3271,363,0
3272,,
3273,616,0
3274,-33,0
3275,-100,0
3276,,
3277,-23,0
3278,-18,0
3279,-29,0
3280,,
3281,-17,0
3282,,
3283,1011,1
3284,12,0
3285,-16,0
3286,-147,0
3287,,
3288,-27,0
3289,,
3290,282,0
3291,157,0
3292,1005,0
3293,24,0
3294,0,0
3295,34,0
3296,-70,0
3297,356,0
3298,259,0
3299,,
3300,184,0
3301,178,0
3302,39,0
3303,309,0
3304,,
3305,90,1
3306,-31,0
3307,,
3308,-21,0
3309,-10,0
3310,-141,0
3311,-108,1
3312,1633,0
3313,-27,0
3314,-66,1
3315,118,0
3316,-29,0
3317,103,0
3318,-30,0
3319,-200,0
3320,-166,1
3321,203,0
3322,-55,0
3323,-38,0
3324,330,0
3325,421,0
3326,8,0
3327,-15,0
3328,-8,0
3329,114,0
3330,-50,0
3331,-78,0
3332,112,0
3333,23,0
3334,46,0
3335,-11,0
3336,,
3337,24,1
3338,450,0
3339,83,0
3340,-20,0
3341,36,0
3342,26,0
3343,113,1
3344,-11,0
3345,115,0
3346,83,0
3347,913,0
3348,-29,0
3349,-73,0
3350,-47,0
3351,-2,0
3352,-138,0
3353,-26,0
3354,-19,0
3355,,
3356,,
3357,15,0
3358,18,1
3359,364,1
3360,20,0
3361,-75,0
3362,-83,0
3363,,
3364,15,0
3365,,
3366,150,0
3367,-3,0
3368,-36,0
3369,235,1
3370,-24,0
3371,14,0
3372,-110,0
3373,96,0
3374,-92,1
3375,-48,1
3376,,
3377,0,0
3378,156,1
3379,,
3380,-154,0
3381,6,1
3382,419,0
3383,36,0
3384,-116,0
3385,341,0
3386,287,0
3387,-27,0
3388,-64,1
3389,-16,1
3390,,
3391,-31,0
3392,-5,0
3393,38,0
3394,-81,0
3395,-101,1
3396,136,0
3397,-13,0
3398,114,0
3399,-3,0
3400,7,1
3401,336,1
3402,470,0
3403,1120,1
3404,13,0
3405,35,1
3406,32,0
3407,-40,0
3408,136,0
3409,-2,0
3410,223,0
3411,,
3412,-74,0
3413,-13,0
3414,1128,0
3415,-74,1
3416,357,0
3417,,
3418,-3,0
3419,-2,0
3420,,
3421,,
3422,22,0
3423,740,0
3424,369,0
3425,-9,1
3426,-105,0
3427,-163,0
3428,2,0
3429,,
3430,157,0
3431,0,0
3432,119,0
3433,655,0
3434,,
3435,128,0
3436,195,0
3437,587,0
3438,-65,0
3439,-223,0
3440,282,1
3441,132,0
3442,91,0
3443,16,0
3444,-41,0
3445,85,0
3446,,
3447,-42,0
3448,-31,0
3449,121,0
3450,-25,1
3451,-1,0
3452,209,0
3453,423,1
3454,278,0
3455,1212,0
3456,-21,0
3457,,
3458,-46,0
3459,-37,0
3460,-31,0
3461,89,0
3462,260,0
3463,39,0
3464,-32,0
3465,1,0
3466,-53,0
3467,328,0
3468,-72,0
3469,,
3470,33,0
3471,332,0
3472,,
3473,229,1
3474,-23,0
3475,-136,1
3476,23,0
3477,,
3478,506,0
3479,459,0
3480,-2,0
3481,-64,1
3482,12,0
3483,,
3484,,
3485,1,0
3486,49,0
3487,,
3488,197,0
3489,551,0
3490,369,0
3491,-138,0
3492,-10,1
3493,84,0
3494,,
3495,,
3496,,
3497,-253,0
3498,,
3499,90,0
3500,77,0
3501,,
3502,176,0
3503,-136,0
3504,11,0
3505,163,0
3506,,
3507,-83,0
3508,-16,0
3509,88,0
3510,92,0
3511,-40,0
3512,-52,0
3513,-30,0
3514,-42,0
3515,-45,0
3516,20,0
3517,,
3518,55,0
3519,-43,0
3520,19,1
3521,647,1
3522,-58,0
3523,277,0
3524,-44,0
3525,-2,0
3526,685,0
3527,-18,0
3528,31,0
3529,11,0
3530,-54,0
3531,48,0
3532,18,0
3533,,
3534,-101,1
3535,,
3536,,
3537,,
3538,-13,1
3539,218,0
3540,88,0
3541,-58,0
3542,-1,0
3543,35,1
3544,,
3545,544,0
3546,554,0
3547,11,0
3548,155,1
3549,103,0
3550,10,0
3551,-45,1
3552,11,0
3553,,
3554,-30,0
3555,663,0
3556,-8,0
3557,0,0
3558,,
3559,-33,0
3560,,
3561,22,0
3562,-23,0
3563,-3,0
3564,-59,0
3565,-31,1
3566,-25,0
3567,448,0
3568,,
3569,-151,0
3570,,
3571,60,1
3572,9,1
3573,14,0
3574,439,0
3575,-35,0
3576,422,0
3577,247,0
3578,,
3579,-142,0
3580,-90,0
3581,,
3582,,
3583,22,0
3584,-60,0
3585,-45,0
3586,-46,1
3587,664,0
3588,,
3589,29,0
3590,,
3591,-22,1
3592,,
3593,8,0
3594,,
3595,13,0
3596,149,1
3597,406,1
3598,60,0
3599,,
3600,,
3601,728,0
3602,-38,1
3603,,
3604,577,0
3605,,
3606,-54,0
3607,131,0
3608,39,0
3609,,
3610,,
3611,149,0
3612,,
3613,167,0
3614,323,0
3615,-37,1
3616,-42,0
3617,-39,0
3618,-26,0
3619,-46,1
3620,1984,0
3621,-24,0
3622,-31,1
3623,,
3624,38,0
3625,22,0
3626,136,0
3627,-17,1
3628,-20,0
3629,-26,0
3630,-93,1
3631,-20,0
3632,85,0
3633,,
3634,,
3635,-45,0
3636,99,0
3637,-32,0
3638,-44,1
3639,,
3640,,
3641,52,0
3642,-13,0
3643,51,0
3644,,
3645,-66,0
3646,305,0
3647,-2,0
3648,,
3649,,
3650,-46,0
3651,-8,0
3652,,
3653,,
3654,-13,0
3655,67,0
3656,-17,0
3657,,
3658,442,1
3659,,
3660,-5,0
3661,13,0
3662,-108,0
3663,-197,1
3664,221,0
3665,82,0
3666,27,0
3667,416,0
3668,447,0
3669,2,0
3670,,
3671,609,0
3672,12,0
3673,129,0
3674,-25,0
3675,753,0
3676,52,1
3677,,
3678,-76,0
3679,-39,0
3680,-21,0
3681,422,1
3682,31,0
3683,815,0
3684,-47,0
3685,508,1
3686,41,0
3687,,
3688,188,0
3689,498,0
3690,-120,0
3691,120,0
3692,,
3693,43,1
3694,-14,0
3695,,
3696,-6,1
3697,-211,0
3698,42,0
3699,-58,1
3700,77,0
3701,8,0
3702,30,0
3703,103,0
3704,,
3705,,
3706,784,1
3707,18,1
3708,961,0
3709,-45,0
3710,775,0
3711,,
3712,24,1
3713,1,0
3714,-14,0
3715,82,1
3716,114,0
3717,377,0
3718,78,0
3719,-81,0
3720,194,0
3721,227,1
3722,-6,0
3723,482,0
3724,166,0
3725,-68,0
3726,44,0
3727,-63,0
3728,160,0
3729,5,0
3730,358,0
3731,257,0
3732,-120,0
3733,354,0
3734,349,1
3735,-47,0
3736,101,0
3737,-57,0
3738,670,0
3739,15,0
3740,121,0
3741,627,0
3742,78,0
3743,10,0
3744,223,1
3745,43,1
3746,,
3747,,
3748,17,0
3749,279,0
3750,-34,0
3751,210,0
3752,121,0
3753,-35,1
3754,188,1
3755,60,0
3756,-111,1
3757,376,0
3758,354,1
3759,-70,0
3760,,
3761,111,1
3762,373,0
3763,287,0
3764,850,0
3765,-79,1
3766,239,0
3767,-255,0
3768,7,0
3769,246,1
3770,-9,1
3771,164,1
3772,-19,0
3773,270,0
3774,-54,0
3775,,
3776,298,0
3777,170,1
3778,48,0
3779,-9,0
3780,-185,1
3781,,
3782,52,0
3783,,
3784,,
3785,-41,0
3786,-14,0
3787,,
3788,,
3789,-39,0
3790,-75,0
3791,200,1
3792,,
3793,-11,0
3794,233,0
3795,-38,0
3796,40,0
3797,-9,1
3798,131,0
3799,161,0
3800,14,0
3801,-31,1
3802,,
3803,,
3804,-52,0
3805,-36,0
3806,-20,1
3807,1349,1
3808,-125,0
3809,-111,1
3810,-15,0
3811,,
3812,168,0
3813,-23,0
3814,84,0
3815,480,0
3816,-37,0
3817,,
3818,108,1
3819,81,0
3820,,
3821,404,0
3822,-10,0
3823,49,0
3824,9,0
3825,-58,0
3826,646,0
3827,119,0
3828,282,0
3829,36,0
3830,-36,1
3831,740,0
3832,175,0
3833,,
3834,,
3835,,
3836,,
3837,,
3838,-48,1
3839,85,0
3840,,
3841,119,0
3842,-213,0
3843,-170,1
3844,,
3845,-19,0
3846,,
3847,-26,1
3848,,
3849,182,1
3850,69,0
3851,,
3852,-143,0
3853,132,0
3854,17,0
3855,543,0
3856,-85,0
3857,-135,0
3858,1300,0
3859,,
3860,-7,0
3861,-11,0
3862,-15,0
3863,-74,0
3864,7,0
3865,-42,1
3866,97,0
3867,,
3868,,
3869,44,1
3870,,
3871,,
3872,-57,0
3873,666,0
3874,121,0
3875,,
3876,780,0
3877,-1,0
3878,,
3879,,
3880,28,1
3881,-6,0
3882,-67,0
3883,259,0
3884,98,0
3885,55,1
3886,1,1
3887,-88,1
3888,97,1
3889,34,0
3890,166,0
3891,-4,0
3892,-29,0
3893,-138,0
3894,-145,0
3895,,
3896,46,0
3897,145,0
3898,-66,0
3899,112,1
3900,-2,0
3901,-15,1
3902,,
3903,28,0
3904,204,0
3905,,
3906,-21,0
3907,-38,0
3908,570,0
3909,47,0
3910,20,0
3911,-103,0
3912,-50,0
3913,-25,0
3914,328,0
3915,30,0
3916,8,1
3917,12,0
3918,-56,0
3919,-27,0
3920,-150,1
3921,-1,0
3922,168,0
3923,30,0
3924,129,0
3925,230,0
3926,85,0
3927,24,0
3928,-11,0
3929,-33,0
3930,-39,0
3931,,
3932,-26,0
3933,612,0
3934,-135,0
3935,6,0
3936,142,0
3937,58,0
3938,523,0
3939,4,0
3940,885,1
3941,289,0
3942,219,0
3943,,
3944,-66,0
3945,,
3946,,
3947,-6,0
3948,-17,0
3949,-52,0
3950,327,0
3951,13,0
3952,,
3953,-20,1
3954,-7,0
3955,292,0
3956,-54,0
3957,-16,0
3958,68,0
3959,-49,0
3960,147,0
3961,917,1
3962,740,1
3963,,
3964,-42,0
3965,-93,0
3966,270,0
3967,-115,1
3968,-53,0
3969,-61,0
3970,-143,0
3971,-173,1
3972,-1,1
3973,,
3974,,
3975,-127,0
3976,-62,0
3977,128,0
3978,,
3979,-152,0
3980,-165,0
3981,263,0
3982,-92,1
3983,-133,0
3984,-17,0
3985,-61,0
3986,67,0
3987,,
3988,348,1
3989,-32,0
3990,136,0
3991,95,1
3992,152,0
3993,16,0
3994,-56,0
3995,-9,0
3996,11,0
3997,99,0
3998,13,0
3999,-27,1
4000,3772,0
4001,1237,0
4002,46,0
4003,,
4004,536,0
4005,410,0
4006,-82,0
4007,-124,0
4008,-59,0
4009,-33,0
4010,-4,0
4011,328,0
4012,85,0
4013,-29,0
4014,65,0
4015,15,0
4016,8,0
4017,,
4018,-181,0
4019,-15,0
4020,-24,1
4021,,
4022,-29,0
4023,245,1
4024,858,1
4025,-31,0
4026,-73,0
4027,66,0
4028,69,0
4029,-97,1
4030,,
4031,-62,1
4032,184,0
4033,-1,0
4034,205,0
4035,116,1
4036,-17,0
4037,802,0
4038,915,0
4039,-6,0
4040,-18,0
4041,,
4042,-49,0
4043,144,0
4044,-115,1
4045,2,1
4046,-33,0
4047,-10,0
4048,399,0
4049,,
4050,229,1
4051,26,0
4052,-129,0
4053,62,1
4054,461,0
4055,135,1
4056,17,0
4057,243,1
4058,,
4059,458,1
4060,-37,0
4061,-30,0
4062,-37,1
4063,-25,0
4064,237,1
4065,-19,0
4066,,
4067,6,0
4068,180,0
4069,,
4070,213,0
4071,-59,0
4072,854,0
4073,-28,0
4074,,
4075,-52,0
4076,-5,0
4077,501,0
4078,0,0
4079,252,0
4080,342,1
4081,501,1
4082,-187,1
4083,-5,0
4084,130,1
4085,98,0
4086,155,0
4087,154,0
4088,,
4089,-17,0
4090,153,0
4091,238,0
4092,-48,0
4093,261,0
4094,7,0
4095,12,0
4096,97,0
4097,251,0
4098,-10,0
4099,,
4100,,
4101,297,1
4102,-94,0
4103,-4,0
4104,50,0
4105,-66,0
4106,,
4107,,
4108,141,0
4109,-34,0
4110,-24,0
4111,-29,1
4112,-40,0
4113,-2,0
4114,66,0
4115,452,1
4116,3,0
4117,142,1
4118,-111,1
4119,534,0
4120,-139,0
4121,10,0
4122,1245,1
4123,,
4124,577,1
4125,127,0
4126,,
4127,-68,1
